buggy,Requirement ID,Project name,dataset,date,measurementDateName,DA_ACT,DA_CND,DA_CNT,DA_IMP,DA_INC,DA_OPT,DA_SRC,DA_WKP,EX_DIR,EX_VRB,EX_SBJ,EX_RDS,EX_ACD,EX_AMG,EX_ICP,EX_CNS,EX_ENT,IT_POL,IT_SUB,EX_COD,CM_NNS,CM_PNS,CM_ONS
"1","HBASE-7114","HBASE","apachejit","2013-02-26","OneSecondBeforeFirstAssignmentDate","10","1","0","1","0","2","0","0","0","10","28","48.7","0.09259259259259259","1","0","99","0","0.023214285714285722","0.5603571428571428","True","1","0.2","1"
"0","HBASE-712","HBASE","apachejit","2008-07-01","OneSecondBeforeFirstAssignmentDate","5","2","0","0","0","1","0","0","0","5","15","63.46","0.04950495049504951","1","0","65","3","0.0875","0.7541666666666667","True","0","0","0"
"1","HBASE-7121","HBASE","apachejit","2012-11-07","OneSecondBeforeFirstAssignmentDate","5","1","0","0","0","1","0","0","0","5","10","56.25","0.15151515151515152","0","0","30","2","-0.03571428571428571","0.6071428571428571","False","0","0","0"
"0","HBASE-7122","HBASE","apachejit","2012-11-08","OneSecondBeforeFirstAssignmentDate","19","1","0","1","0","0","1","0","0","19","58","-28.4","0.07196969696969698","2","0","145","20","-0.10714285714285714","0.42857142857142855","True","0","0","0"
"1","HBASE-7145","HBASE","apachejit","2012-11-13","OneSecondBeforeFirstAssignmentDate","18","2","0","2","0","0","1","0","0","18","44","56.29","0.1111111111111111","0","0","140","14","0.04","0.39","False","0","0","0"
"0","HBASE-7146","HBASE","apachejit","2012-11-20","OneSecondBeforeFirstAssignmentDate","5","0","0","0","0","0","0","0","0","5","16","21.4","0.08333333333333333","0","0","34","1","-0.5","0.9","True","0","0.0","0"
"0","HBASE-7151","HBASE","apachejit","2012-11-12","OneSecondBeforeFirstAssignmentDate","3","0","0","0","0","0","0","0","0","3","8","64.71","0.08333333333333333","0","1","30","0","0.55","0.75","False","0","0","0"
"0","HBASE-7152","HBASE","apachejit","2012-11-12","OneSecondBeforeFirstAssignmentDate","1","0","0","0","0","0","0","0","0","1","57","-447.03","0.005025125628140704","0","0","73","8","0.0","0.125","True","0","0","0"
"0","HBASE-7156","HBASE","apachejit","2012-11-13","OneSecondBeforeFirstAssignmentDate","4","0","0","0","0","0","0","0","0","4","11","-11.37","0.08","0","0","33","4","-0.125","0.375","True","0","0","0"
"0","HBASE-716","HBASE","apachejit","2008-06-28","OneSecondBeforeFirstAssignmentDate","28","3","0","2","0","0","0","0","0","28","33","67.86","0.18543046357615894","2","0","131","8","-0.09285714285714286","0.32142857142857145","False","0","0","0"
"1","HBASE-7162","HBASE","apachejit","2012-11-14","OneSecondBeforeFirstAssignmentDate","0","0","0","0","0","0","0","0","0","0","5","41.87","0.0","0","0","27","1","0.0","0.0","True","0","0.0","0"
"1","HBASE-7172","HBASE","apachejit","2012-11-16","OneSecondBeforeFirstAssignmentDate","32","5","0","1","0","0","1","0","0","32","45","45.56","0.1391304347826087","0","0","180","4","0.00714285714285715","0.45476190476190476","True","0","0","0"
"0","HBASE-7177","HBASE","apachejit","2012-11-16","OneSecondBeforeFirstAssignmentDate","4","0","0","0","0","0","0","0","0","4","11","43.73","0.0851063829787234","0","0","39","2","-0.1375","0.6499999999999999","False","0","0","0"
"1","HBASE-7178","HBASE","apachejit","2012-11-16","OneSecondBeforeFirstAssignmentDate","3","0","1","0","0","0","0","0","0","3","7","43.39","0.08571428571428572","0","0","24","0","0.0","0.0","False","0","0","0"
"1","HBASE-7186","HBASE","apachejit","2012-11-20","OneSecondBeforeFirstAssignmentDate","0","0","0","0","0","0","1","0","0","0","2","73.85","0.0","0","0","6","0","0.0","0.0","False","0","0","0"
"1","HBASE-7197","HBASE","apachejit","2012-12-14","OneSecondBeforeFirstAssignmentDate","5","0","0","1","0","0","0","0","0","5","3","71.82","0.23809523809523808","1","0","16","0","0.0","0.0","True","0","0.0","0"
"1","HBASE-7199","HBASE","apachejit","2012-12-10","OneSecondBeforeFirstAssignmentDate","11","1","0","3","0","0","0","1","0","11","11","59.5","0.2","4","0","47","1","0.3333333333333333","0.5416666666666666","False","0","0","0"
"1","HBASE-7200","HBASE","apachejit","2012-11-21","OneSecondBeforeFirstAssignmentDate","4","0","0","0","0","0","0","0","0","4","4","47.96","0.2857142857142857","0","0","13","1","0.0","0.4","False","0","0","0"
"1","HBASE-7202","HBASE","apachejit","2012-11-21","OneSecondBeforeFirstAssignmentDate","7","0","0","0","0","0","0","0","0","7","11","60.31","0.16666666666666666","0","1","33","0","-0.125","0.375","False","0","0","0"
"1","HBASE-7204","HBASE","apachejit","2012-11-21","OneSecondBeforeFirstAssignmentDate","3","0","0","0","0","1","0","0","0","3","3","38.48","0.17647058823529413","0","0","15","2","0.0","0.0","False","0","0","0"
"1","HBASE-7213","HBASE","apachejit","2012-11-23","OneSecondBeforeFirstAssignmentDate","7","0","0","0","0","0","0","0","0","7","12","71.41","0.14285714285714285","0","0","42","1","-0.0625","0.6875","False","0","0","0"
"1","HBASE-7215","HBASE","apachejit","2012-11-27","OneSecondBeforeFirstAssignmentDate","5","0","0","0","0","0","1","0","0","5","10","28.8","0.11904761904761904","0","0","29","2","-0.15","0.25","False","0","0.0","0"
"1","HBASE-722","HBASE","apachejit","2008-10-16","OneSecondBeforeFirstAssignmentDate","45","4","1","1","0","2","1","0","0","45","68","68.81","0.1485148514851485","1","0","270","16","0.041666666666666664","0.37833333333333335","False","0","0.0","0"
"1","HBASE-7220","HBASE","apachejit","2012-11-26","OneSecondBeforeFirstAssignmentDate","30","6","0","1","0","0","42","0","2","30","118","10.46","0.04225352112676056","3","0","414","31","-0.0024793388429752076","0.35941230486685033","True","0","0","0"
"1","HBASE-7229","HBASE","apachejit","2012-11-28","OneSecondBeforeFirstAssignmentDate","4","0","0","0","0","0","0","0","0","4","4","64.37","0.25","0","0","14","1","-0.5","0.29999999999999993","True","0","0","0"
"1","HBASE-7234","HBASE","apachejit","2012-11-28","OneSecondBeforeFirstAssignmentDate","5","0","0","0","0","0","0","0","0","5","6","56.93","0.15625","0","0","24","2","0.0","0.0","False","0","0","0"
"1","HBASE-7243","HBASE","apachejit","2012-12-10","OneSecondBeforeFirstAssignmentDate","6","0","0","1","0","1","1","0","0","6","12","84.37","0.13953488372093023","0","0","37","0","0.33214285714285713","0.5142857142857143","False","0","0.0","0"
"1","HBASE-7247","HBASE","apachejit","2012-11-30","OneSecondBeforeFirstAssignmentDate","20","0","0","0","0","1","0","0","0","20","32","56.66","0.1282051282051282","0","0","117","5","0.11545454545454546","0.5853535353535354","False","0","0","0"
"1","HBASE-7249","HBASE","apachejit","2012-11-30","OneSecondBeforeFirstAssignmentDate","4","0","0","0","0","0","0","0","0","4","6","77.23","0.16","1","0","22","0","0.0","0.0","False","0","0","0"
"1","HBASE-7250","HBASE","apachejit","2012-11-30","OneSecondBeforeFirstAssignmentDate","11","0","1","0","0","0","0","0","0","11","12","60.01","0.2037037037037037","0","0","47","2","0.30694444444444446","0.5694444444444445","True","0","0","0"
"1","HBASE-7253","HBASE","apachejit","2012-12-01","OneSecondBeforeFirstAssignmentDate","25","1","0","1","0","0","1","0","2","25","49","65.12","0.1111111111111111","4","0","171","6","0.025","0.30624999999999997","False","0","0","0"
"1","HBASE-7255","HBASE","apachejit","2012-12-02","OneSecondBeforeFirstAssignmentDate","6","2","0","0","0","0","0","0","0","6","13","70.39","0.07792207792207792","0","0","55","4","-0.2392857142857143","0.48214285714285715","True","0","0","0"
"1","HBASE-7268","HBASE","apachejit","2012-12-04","OneSecondBeforeFirstAssignmentDate","19","1","1","0","0","1","1","0","0","19","26","69.48","0.1484375","0","0","103","3","-0.08076923076923077","0.252991452991453","True","0","0","0"
"1","HBASE-727","HBASE","apachejit","2008-07-07","OneSecondBeforeFirstAssignmentDate","26","3","0","0","0","0","0","0","0","26","37","59.64","0.15294117647058825","0","0","140","4","0.3071428571428571","0.49047619047619045","False","0","0","0"
"1","HBASE-7271","HBASE","apachejit","2012-12-04","OneSecondBeforeFirstAssignmentDate","22","2","0","0","0","0","1","0","0","22","29","24.96","0.1476510067114094","0","0","128","4","-0.03142857142857143","0.2621428571428571","False","0","0","0"
"1","HBASE-7279","HBASE","apachejit","2012-12-05","OneSecondBeforeFirstAssignmentDate","14","2","0","0","0","2","0","0","0","14","28","72.97","0.1206896551724138","2","0","91","6","0.08979591836734693","0.7234693877551021","False","0","0","0"
"1","HBASE-728","HBASE","apachejit","2008-08-01","OneSecondBeforeFirstAssignmentDate","8","1","0","1","0","0","0","0","0","8","7","83.66","0.2857142857142857","1","0","26","1","0.125","0.375","False","3","0.375","1"
"1","HBASE-7289","HBASE","apachejit","2012-12-06","OneSecondBeforeFirstAssignmentDate","8","0","0","0","0","0","0","0","0","8","16","68.26","0.15384615384615385","0","0","46","5","0.36818181818181817","0.7272727272727273","False","1","1.0","1"
"1","HBASE-729","HBASE","apachejit","2008-07-08","OneSecondBeforeFirstAssignmentDate","17","0","0","2","0","1","2","1","4","17","26","52.49","0.1297709923664122","2","0","114","0","0.003124999999999989","0.4375","True","0","0","0"
"1","HBASE-7299","HBASE","apachejit","2012-12-29","OneSecondBeforeFirstAssignmentDate","3","0","0","0","0","0","0","0","0","3","22","-68.77","0.030927835051546393","0","0","43","5","-0.625","0.65","True","4","0.3076923076923077","1"
"0","HBASE-730","HBASE","apachejit","2008-07-08","OneSecondBeforeFirstAssignmentDate","11","2","2","0","0","0","0","0","0","11","28","86.81","0.09016393442622951","1","0","97","3","0.05555555555555555","0.1111111111111111","False","0","0","0"
"0","HBASE-7318","HBASE","apachejit","2012-12-11","OneSecondBeforeFirstAssignmentDate","9","0","0","0","0","0","0","0","0","9","12","57.98","0.11538461538461539","1","0","53","0","0.002777777777777768","0.18055555555555555","False","0","0","0"
"0","HBASE-7328","HBASE","apachejit","2012-12-11","OneSecondBeforeFirstAssignmentDate","3","0","0","0","0","0","0","0","0","3","1","-287.91","0.5","0","1","4","0","0.0","0.0","False","0","0","0"
"1","HBASE-7329","HBASE","apachejit","2012-12-15","OneSecondBeforeFirstAssignmentDate","4","1","0","1","0","0","0","0","0","4","8","87.42","0.11764705882352941","2","0","28","3","0.175","0.25","False","0","0","0"
"0","HBASE-733","HBASE","apachejit","2008-07-09","OneSecondBeforeFirstAssignmentDate","7","0","0","0","0","3","0","0","0","7","21","46.47","0.09210526315789473","0","0","65","1","-0.006944444444444444","0.1111111111111111","False","0","0","0"
"1","HBASE-7336","HBASE","apachejit","2012-12-12","OneSecondBeforeFirstAssignmentDate","11","1","0","0","0","0","0","0","0","11","16","84.68","0.16923076923076924","1","1","61","4","0.15571428571428572","0.29642857142857143","False","0","0","0"
"1","HBASE-7338","HBASE","apachejit","2012-12-13","OneSecondBeforeFirstAssignmentDate","17","2","0","0","0","1","0","0","0","17","71","14.22","0.047752808988764044","0","0","174","36","-0.2263888888888889","0.42916666666666664","True","0","0.0","0"
"1","HBASE-7340","HBASE","apachejit","2012-12-13","OneSecondBeforeFirstAssignmentDate","13","0","0","1","0","0","1","0","0","13","19","34.93","0.18055555555555555","1","0","55","0","0.03125","0.3","False","3","0.375","1"
"0","HBASE-7352","HBASE","apachejit","2012-12-25","OneSecondBeforeFirstAssignmentDate","10","1","0","0","0","2","0","0","1","10","39","-35.54","0.05102040816326531","0","0","105","10","-0.02777777777777779","0.611111111111111","True","3","0.75","1"
"0","HBASE-7354","HBASE","apachejit","2012-12-14","OneSecondBeforeFirstAssignmentDate","2","0","0","0","0","0","1","0","0","2","6","65.39","0.11764705882352941","0","0","12","1","0.0","0.0","False","0","0","0"
"0","HBASE-7356","HBASE","apachejit","2012-12-14","OneSecondBeforeFirstAssignmentDate","1","0","0","0","0","0","0","0","0","1","3","79.26","0.08333333333333333","0","0","9","0","0.0","0.0","False","1","1.0","1"
"1","HBASE-7357","HBASE","apachejit","2012-12-14","OneSecondBeforeFirstAssignmentDate","13","3","0","1","0","0","0","0","0","13","18","13.2","0.1625","1","0","67","2","0.25","0.45","False","0","0.0","0"
"1","HBASE-7359","HBASE","apachejit","2012-12-14","OneSecondBeforeFirstAssignmentDate","0","0","0","0","0","0","0","0","0","0","2","31.55","0.0","0","0","6","1","0.0","0.0","False","0","0","0"
"0","HBASE-736","HBASE","apachejit","2008-07-10","OneSecondBeforeFirstAssignmentDate","3","0","0","1","0","0","0","0","0","3","17","49.79","0.02112676056338028","1","0","95","2","-0.0125","0.7350000000000001","False","0","0.0","0"
"0","HBASE-7361","HBASE","apachejit","2012-12-15","OneSecondBeforeFirstAssignmentDate","1","0","0","0","0","0","0","0","0","1","2","73.85","0.1","0","0","6","0","0.0","0.0","True","0","0","0"
"1","HBASE-7363","HBASE","apachejit","2012-12-15","OneSecondBeforeFirstAssignmentDate","2","0","0","0","0","0","0","0","0","2","4","69.79","0.15384615384615385","0","1","10","0","0.0","0.0","False","0","0","0"
"1","HBASE-7374","HBASE","apachejit","2012-12-18","OneSecondBeforeFirstAssignmentDate","8","1","0","1","0","0","0","0","3","8","20","42.41","0.11594202898550725","1","0","61","0","0.04999999999999999","0.025","False","0","0","0"
"0","HBASE-7376","HBASE","apachejit","2012-12-18","OneSecondBeforeFirstAssignmentDate","7","1","0","0","0","1","0","1","0","7","13","59.3","0.09859154929577464","0","0","50","1","0.21666666666666667","0.4055555555555555","True","1","1.0","1"
"1","HBASE-7380","HBASE","apachejit","2013-05-07","OneSecondBeforeFirstAssignmentDate","10","4","0","0","0","0","0","0","0","10","15","62.04","0.11363636363636363","0","0","58","4","0.3571428571428571","0.5357142857142857","True","1","1.0","1"
"0","HBASE-7384","HBASE","apachejit","2012-12-19","OneSecondBeforeFirstAssignmentDate","39","5","1","0","0","0","0","0","0","39","55","4.21","0.11048158640226628","2","0","248","14","-0.017283950617283952","0.3558641975308641","True","0","0.0","0"
"0","HBASE-7388","HBASE","apachejit","2012-12-19","OneSecondBeforeFirstAssignmentDate","15","0","0","0","0","0","5","0","0","15","21","11.68","0.12295081967213115","0","0","74","12","-0.1703125","0.3770833333333333","True","0","0.0","0"
"0","HBASE-739","HBASE","apachejit","2008-07-11","OneSecondBeforeFirstAssignmentDate","23","1","1","0","0","0","0","0","2","23","95","-135.63","0.053117782909930716","0","0","198","13","0.11515151515151512","0.2893939393939394","True","0","0","0"
"1","HBASE-7390","HBASE","apachejit","2012-12-19","OneSecondBeforeFirstAssignmentDate","5","0","0","0","0","0","0","0","0","5","14","79.26","0.09090909090909091","2","0","45","1","0.4","0.5","False","3","1.0","1"
"1","HBASE-7391","HBASE","apachejit","2013-08-06","OneSecondBeforeFirstAssignmentDate","27","2","0","0","0","0","2","0","0","27","58","68.97","0.108","1","0","186","21","-0.01896969696969697","0.32396969696969696","True","0","0.0","0"
"0","HBASE-7400","HBASE","apachejit","2012-12-20","OneSecondBeforeFirstAssignmentDate","5","1","0","0","0","0","0","0","0","5","8","66.74","0.15151515151515152","0","1","26","3","-0.5","0.3","False","0","0","0"
"1","HBASE-7401","HBASE","apachejit","2012-12-20","OneSecondBeforeFirstAssignmentDate","12","0","0","0","0","0","1","0","0","12","32","-60.31","0.09375","0","0","67","7","0.0","0.0","True","0","0","0"
"1","HBASE-7407","HBASE","apachejit","2012-12-20","OneSecondBeforeFirstAssignmentDate","12","0","0","1","0","1","0","0","0","12","24","50.43","0.10256410256410256","4","0","87","5","0.22999999999999998","0.34500000000000003","True","0","0","0"
"1","HBASE-7412","HBASE","apachejit","2012-12-20","OneSecondBeforeFirstAssignmentDate","4","2","0","1","0","1","0","0","1","4","10","32.73","0.08163265306122448","0","1","43","1","0.19642857142857142","0.6589285714285714","False","0","0","0"
"1","HBASE-7413","HBASE","apachejit","2013-04-12","OneSecondBeforeFirstAssignmentDate","1","0","0","0","0","0","0","0","0","1","3","99.23","0.14285714285714285","0","0","6","1","0.0","0.0","False","0","0.0","0"
"1","HBASE-7414","HBASE","apachejit","2013-01-03","OneSecondBeforeFirstAssignmentDate","4","0","0","1","0","0","0","0","0","4","8","82.14","0.125","1","0","29","2","0.3","0.4125","False","1","0.1111111111111111","1"
"1","HBASE-7415","HBASE","apachejit","2012-12-20","OneSecondBeforeFirstAssignmentDate","6","0","0","2","0","1","0","0","0","6","17","57.47","0.09375","3","0","55","1","0.35000000000000003","0.46666666666666673","False","0","0","0"
"0","HBASE-742","HBASE","apachejit","2008-07-11","OneSecondBeforeFirstAssignmentDate","7","0","0","0","0","1","0","0","0","7","16","78.04","0.10144927536231885","1","0","61","2","-0.19791666666666666","0.48541666666666666","False","0","0","0"
"0","HBASE-7420","HBASE","apachejit","2012-12-21","OneSecondBeforeFirstAssignmentDate","2","0","0","0","0","0","0","0","0","2","4","-48.66","0.16666666666666666","0","0","10","0","-0.2","0.05","False","1","1.0","1"
"1","HBASE-7426","HBASE","apachejit","2012-12-21","OneSecondBeforeFirstAssignmentDate","2","1","0","0","0","0","0","0","0","2","2","102.61","0.16666666666666666","0","0","11","1","0.0","0.0","False","0","0","0"
"0","HBASE-7428","HBASE","apachejit","2012-12-26","OneSecondBeforeFirstAssignmentDate","8","0","0","1","0","0","0","0","0","8","21","38.48","0.10526315789473684","0","0","46","13","0.0","0.375","True","0","0.0","0"
"0","HBASE-743","HBASE","apachejit","2008-07-14","OneSecondBeforeFirstAssignmentDate","16","3","0","1","0","0","1","0","0","16","27","84.07","0.16","1","0","88","1","-0.1984126984126984","0.3507936507936508","False","0","0","0"
"0","HBASE-7430","HBASE","apachejit","2012-12-23","OneSecondBeforeFirstAssignmentDate","12","0","0","0","0","1","1","0","0","12","71","-202.97","0.048582995951417005","2","0","120","8","0.05555555555555556","0.4305555555555556","True","0","0","0"
